القطاع,اسم المنتج,التصنيف الرئيسي,التصنيف الفرعي,التصنيف المحاسبي الرئيسي,التصنيف المحاسبي الفرعي
مطعم,مغذي دواء لوقو,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,حامل لهاية سيليكون+ خشب شكل حبات خرز-أزرق,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + الخشب - بطة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,مغذي دواء,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,خشخيشة سيليكون - رؤوس,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,حامل لهاية سيليكون شكل حبات خرز-وردي,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,فرشاة أسنان السيليكون شكل زهرة وردي,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,حامل لهاية سيليكون+ خشب شكل حبات خرز-وردي,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,أداة شفط لتنظيف الأنف-ازرق,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + الخشب - كرة مركزية,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + الخشب - رأس,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + خشب من لوقو - شكل وجه,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,فرشاة أسنان أصبع السيليكون -5 مجموعة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,حامل لهاية سيليكون شكل حبات خرز - وردي,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة خشبية + سيليكون- قلب,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,قفاز سيليكون -رمادي,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة خشبية + سيليكون من لوقو - زهرة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + الخشب - دائرة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة خشبية + سيليكون - قلب,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,أداة شفط لتنظيف الأنف-وردي,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,فرشاة أسنان أصبع السيليكون -2 مجموعة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة لوقو سيليكون + خشب - سداسية,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,مضخة الثدي اليدوية من لوقو باللون الأبيض,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,حامل لهاية سيليكون شكل حبات خرز من لوقو -وردي,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة خشبية + سيليكون من لوقو - لعبة حركة بهلوانية بالدراجة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + الخشب من لوقو - رأس,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة سيليكون من لوقو - مجموعة مكونة من,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,فرشاة أسنان تدريب الأطفال - عبوة من - زرقاء,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,فرشاة أسنان السيليكون شكل زهرة أزرق,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضات خشبية + سيليكون شكل طائر,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,أداة شفط لتنظيف الأنف-أزرق,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,خشخيشة سيليكون - زهرة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة خشبية + سيليكون - لعبة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,فرشاة أسنان من لوقو على شكل زهرة سيليكون أزرق,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة خشبية + سيليكون - زهرة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + الخشب - حلقتين,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,خشخيشة سيليكون - سمكة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة سيليكون + خشب من لوقو - سيارة,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
مطعم,عضاضة من السيليكون + الخشب من لوقو - كرة مركزية,مستلزمات الأطفال,منتجات عناية الطفل,مصروفات عمومية,مستلزمات نظافة للمستخدمين
